comic_no,Book Title,Issue,Vol,Month,Year,genre,link,our_idx,img_folderpath,_old_comic_no,
1557,Action Comics 108 (1947),superman,,,,superhero|action|scifi,,1600,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5051,
1558,Action Comics 109 (1947) (c2c) (HenryPeters),superman,,,,superhero|action|scifi,,1601,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5052,
1559,Action Comics 110 (1947) (BH Comics _ AMP),superman,,,,superhero|action|scifi,,1602,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5053,
1560,Action Comics 111 (1947),superman,,,,superhero|action|scifi,,1603,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5054,
1561,Action Comics 112 (1947),superman,,,,superhero|action|scifi,,1604,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5055,
1562,Action Comics 113 (1947),superman,,,,superhero|action|scifi,,1605,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5056,
1563,Action Comics 114 (1947),superman,,,,superhero|action|scifi,,1606,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5057,
1564,Action Comics 115 (1947),superman,,,,superhero|action|scifi,,1607,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5058,
1565,Action Comics 117 (1948) (Spectre99),superman,,,,superhero|action|scifi,,1608,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5059,
1566,Action Comics 119 (1948),superman,,,,superhero|action|scifi,,1609,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5060,
1567,Action Comics 120 (1948),superman,,,,superhero|action|scifi,,1610,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5061,
1568,Action Comics 121 (1948) (BHComics-AMP),superman,,,,superhero|action|scifi,,1611,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5062,
1569,Action Comics 122 (1948) (c2c),superman,,,,superhero|action|scifi,,1612,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5063,
1570,Action Comics 124 (1948),superman,,,,superhero|action|scifi,,1613,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5064,
1571,Action Comics 125 (1948),superman,,,,superhero|action|scifi,,1614,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5065,
1572,Action Comics 126 (1948) (c2c),superman,,,,superhero|action|scifi,,1615,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5066,
1573,Action Comics 127 (1948) (c2c),superman,,,,superhero|action|scifi,,1616,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5067,
1574,Action Comics 129 (1949),superman,,,,superhero|action|scifi,,1617,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5068,
1575,Action Comics 130 (1949),superman,,,,superhero|action|scifi,,1618,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5069,
1576,Action Comics 131 (1949),superman,,,,superhero|action|scifi,,1619,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5070,
1577,Action Comics 132 (1949),superman,,,,superhero|action|scifi,,1620,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5071,
1578,Action Comics 133 (1949),superman,,,,superhero|action|scifi,,1621,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5072,
1579,Action Comics 134 (1949),superman,,,,superhero|action|scifi,,1622,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5073,
1580,Action Comics 135 (1949),superman,,,,superhero|action|scifi,,1623,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5074,
1581,Action Comics 136 (1949),superman,,,,superhero|action|scifi,,1624,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5075,
1582,Action Comics 137 (1949),superman,,,,superhero|action|scifi,,1625,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5076,
1583,Action Comics 138 (1949),superman,,,,superhero|action|scifi,,1626,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5077,
1584,Action Comics 139 (1949),superman,,,,superhero|action|scifi,,1627,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\superman\page_img,5078,
1585,Tarzan - 1940,tarzan,,,,children|adventure|jungle,,1628,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5079,
1586,Tarzan - 1941,tarzan,,,,children|adventure|jungle,,1629,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5080,
1587,Tarzan - 1942,tarzan,,,,children|adventure|jungle,,1630,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5081,
1588,Tarzan - 1943,tarzan,,,,children|adventure|jungle,,1631,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5082,
1589,Tarzan - 1944,tarzan,,,,children|adventure|jungle,,1632,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5083,
1590,Tarzan - 1945,tarzan,,,,children|adventure|jungle,,1633,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5084,
1591,Tarzan - 1946,tarzan,,,,children|adventure|jungle,,1634,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5085,
1592,Tarzan - 1947,tarzan,,,,children|adventure|jungle,,1635,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5086,
1593,Tarzan - 1948,tarzan,,,,children|adventure|jungle,,1636,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5087,
1594,Tarzan - 1949,tarzan,,,,children|adventure|jungle,,1637,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tarzan\page_img,5088,
1595,The Boys - Omnibus v01,the_boys,,,,superhero|fantasy|horror,,1638,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\the_boys\page_img,5089,
1596,The Boys - Omnibus v02,the_boys,,,,superhero|fantasy|horror,,1639,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\the_boys\page_img,5090,
1597,The Boys - Omnibus v03,the_boys,,,,superhero|fantasy|horror,,1640,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\the_boys\page_img,5091,
1598,The Boys - Omnibus v04,the_boys,,,,superhero|fantasy|horror,,1641,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\the_boys\page_img,5092,
1599,The Boys - Omnibus v05,the_boys,,,,superhero|fantasy|horror,,1642,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\the_boys\page_img,5093,
1600,The Boys - Omnibus v06,the_boys,,,,superhero|fantasy|horror,,1643,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\the_boys\page_img,5094,
1601,Journey into Mystery 083,thor,,,,superhero|action|fantasy,,1644,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5095,
1602,Journey into Mystery 084,thor,,,,superhero|action|fantasy,,1645,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5096,
1603,Journey into Mystery 085,thor,,,,superhero|action|fantasy,,1646,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5097,
1604,Journey into Mystery 086,thor,,,,superhero|action|fantasy,,1647,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5098,
1605,Journey into Mystery 087,thor,,,,superhero|action|fantasy,,1648,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5099,
1606,Journey into Mystery 088,thor,,,,superhero|action|fantasy,,1649,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5100,
1607,Journey into Mystery 089,thor,,,,superhero|action|fantasy,,1650,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5101,
1608,Journey into Mystery 090,thor,,,,superhero|action|fantasy,,1651,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5102,
1609,Journey into Mystery 091,thor,,,,superhero|action|fantasy,,1652,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5103,
1610,Journey into Mystery 092,thor,,,,superhero|action|fantasy,,1653,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5104,
1611,Journey into Mystery 093,thor,,,,superhero|action|fantasy,,1654,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5105,
1612,Journey into Mystery 094,thor,,,,superhero|action|fantasy,,1655,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5106,
1613,Journey into Mystery 095,thor,,,,superhero|action|fantasy,,1656,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5107,
1614,Journey into Mystery 096,thor,,,,superhero|action|fantasy,,1657,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5108,
1615,Journey into Mystery 097,thor,,,,superhero|action|fantasy,,1658,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5109,
1616,Journey into Mystery 098,thor,,,,superhero|action|fantasy,,1659,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5110,
1617,Journey into Mystery 099,thor,,,,superhero|action|fantasy,,1660,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5111,
1618,Journey into Mystery 100,thor,,,,superhero|action|fantasy,,1661,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5112,
1619,Journey into Mystery 101,thor,,,,superhero|action|fantasy,,1662,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5113,
1620,Journey into Mystery 102,thor,,,,superhero|action|fantasy,,1663,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5114,
1621,Journey into Mystery 103,thor,,,,superhero|action|fantasy,,1664,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5115,
1622,Journey into Mystery 104,thor,,,,superhero|action|fantasy,,1665,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5116,
1623,Journey into Mystery 105,thor,,,,superhero|action|fantasy,,1666,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5117,
1624,Journey into Mystery 106,thor,,,,superhero|action|fantasy,,1667,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5118,
1625,Journey into Mystery 107,thor,,,,superhero|action|fantasy,,1668,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5119,
1626,Journey into Mystery 108,thor,,,,superhero|action|fantasy,,1669,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5120,
1627,Journey into Mystery 109,thor,,,,superhero|action|fantasy,,1670,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5121,
1628,Journey into Mystery 110,thor,,,,superhero|action|fantasy,,1671,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5122,
1629,Journey into Mystery 111,thor,,,,superhero|action|fantasy,,1672,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5123,
1630,Journey into Mystery 112,thor,,,,superhero|action|fantasy,,1673,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5124,
1631,Journey into Mystery 113,thor,,,,superhero|action|fantasy,,1674,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5125,
1632,Journey into Mystery 114,thor,,,,superhero|action|fantasy,,1675,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5126,
1633,Journey into Mystery 115,thor,,,,superhero|action|fantasy,,1676,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5127,
1634,Journey into Mystery 116,thor,,,,superhero|action|fantasy,,1677,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5128,
1635,Journey into Mystery 117,thor,,,,superhero|action|fantasy,,1678,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5129,
1636,Journey into Mystery 118,thor,,,,superhero|action|fantasy,,1679,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5130,
1637,Journey into Mystery 119,thor,,,,superhero|action|fantasy,,1680,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5131,
1638,Journey into Mystery 120,thor,,,,superhero|action|fantasy,,1681,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5132,
1639,Journey into Mystery 122,thor,,,,superhero|action|fantasy,,1683,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\thor\page_img,5134,
1640,01_Tintin_in_the_Land_of_the_Soviets,tin-tin,,,,adventure|detective|action,,1697,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5148,
1641,02_Tintin_in_congo,tin-tin,,,,adventure|detective|action,,1698,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5149,
1642,03_Tintin_in_america,tin-tin,,,,adventure|detective|action,,1699,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5150,
1643,04_Tintin_and_the_Cigars_of_the_Pharaoh,tin-tin,,,,adventure|detective|action,,1700,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5151,
1644,05_Tintin_and_the_Blue_Lotus,tin-tin,,,,adventure|detective|action,,1701,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5152,
1645,06_Tintin_and_the_Broken_Ear,tin-tin,,,,adventure|detective|action,,1702,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5153,
1646,07_Tintin_and_the_Black_Island,tin-tin,,,,adventure|detective|action,,1703,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5154,
1647,08_Tintin_and_the_King_Ottokars_Sceptre,tin-tin,,,,adventure|detective|action,,1704,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5155,
1648,09_Tintin_and_the_Crabs_with_the_Golden_Claws,tin-tin,,,,adventure|detective|action,,1705,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5156,
1649,10_Tintin_and_the_Shooting_Star,tin-tin,,,,adventure|detective|action,,1706,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5157,
1650,11_Tintin_and_the_Secret_of_the_Unicorn,tin-tin,,,,adventure|detective|action,,1707,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5158,
1651,12_Tintin_and_the_Red_Rackhams_Treasure,tin-tin,,,,adventure|detective|action,,1708,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5159,
1652,13_Tintin_and_the_Seven_Crystal_Balls,tin-tin,,,,adventure|detective|action,,1709,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tin-tin\page_img,5160,
1653,Tomb Raider 001 (2016) (digital) (The Magicians-Empire),tomb_raider,,,,female|action|adventure,,1710,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tomb_raider\page_img,5161,
1654,Tomb Raider 002 (2016) (digital) (The Magicians-Empire),tomb_raider,,,,female|action|adventure,,1711,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tomb_raider\page_img,5162,
1655,Tomb Raider 003 (2016) (digital) (The Magicians-Empire),tomb_raider,,,,female|action|adventure,,1712,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tomb_raider\page_img,5163,
1656,Tomb Raider 004 (2016) (digital) (F) (The Magicians-Empire),tomb_raider,,,,female|action|adventure,,1713,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tomb_raider\page_img,5164,
1657,Tomb Raider 005 (2016) (digital) (The Magicians-Empire),tomb_raider,,,,female|action|adventure,,1714,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tomb_raider\page_img,5165,
1658,Tomb Raider 006 (2016) (digital) (The Magicians-Empire),tomb_raider,,,,female|action|adventure,,1715,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tomb_raider\page_img,5166,
1659,Tomb Raider 007 (2016) (digital) (The Magicians-Empire),tomb_raider,,,,female|action|adventure,,1716,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\tomb_raider\page_img,5167,
1660,Watchmen by Alan Moore and Dave Gibbons,watchmen,,,,superhero|vigilante|horror|scifi,,1717,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\watchmen\page_img,5168,
1661,Wonder Woman - The Golden Age v01 (2017) (Digital) (danke-Empire),wonder_woman,,,,female|superhero|action|fantasy,,1718,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\wonder_woman\page_img,5169,
1662,Wonder Woman - The Golden Age v02 (2018) (Digital) (danke-Empire),wonder_woman,,,,female|superhero|action|fantasy,,1719,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\wonder_woman\page_img,5170,
1663,Wonder Woman - The Golden Age v03 (2019) (Digital) (danke-Empire),wonder_woman,,,,female|superhero|action|fantasy,,1720,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\wonder_woman\page_img,5171,
1664,WonderWomanNo.341949,wonder_woman,,,,female|superhero|action|fantasy,,1721,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\wonder_woman\page_img,5172,
1665,Uncanny X-Men v1 015,x-men,,,,superhero|action|fantasy,,1722,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\x-men\page_img,5173,
1666,Uncanny X-Men v1 016,x-men,,,,superhero|action|fantasy,,1723,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\x-men\page_img,5174,
1667,Uncanny X-Men v1 017,x-men,,,,superhero|action|fantasy,,1724,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\x-men\page_img,5175,
1668,Uncanny X-Men v1 019,x-men,,,,superhero|action|fantasy,,1725,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\x-men\page_img,5176,
